date,sku,name,category,units_sold,unit_price,revenue,phase
2024-05-07,ITS-COC,Coconut Italian Soda,Italian Soda,3,3.5,10.5,post_strategy_2
2024-05-07,DRK-MAT,Matcha Lemonade,Custom Drink,9,4.25,38.25,post_strategy_2
2024-05-07,DRK-STR,Strawberry Milk,Custom Drink,3,3.75,11.25,post_strategy_2
2024-05-07,DRK-HOR,Horchata Cold Brew,Custom Drink,5,4.5,22.5,post_strategy_2
2024-05-07,DRK-CHI,Chia Lemonade,Custom Drink,4,3.75,15.0,post_strategy_2
2024-05-07,ENR-RBU,Red Bull Original,Energy Drink,8,4.0,32.0,post_strategy_2
2024-05-07,ENR-RBS,Red Bull Sugar Free,Energy Drink,5,4.0,20.0,post_strategy_2
2024-05-07,ENR-MTN,Monster Energy,Energy Drink,2,3.5,7.0,post_strategy_2
2024-05-07,ENR-CEL,Celsius,Energy Drink,4,3.25,13.0,post_strategy_2
2024-05-07,SFT-WAT,Water Bottle,Soft Drink,13,1.25,16.25,post_strategy_2
2024-05-07,SFT-COK,Coca-Cola,Soft Drink,10,1.75,17.5,post_strategy_2
2024-05-07,SFT-SPR,Sprite,Soft Drink,1,1.75,1.75,post_strategy_2
2024-05-07,SFT-DRP,Dr Pepper,Soft Drink,5,1.75,8.75,post_strategy_2
2024-05-07,SFT-LEM,Lemonade,Soft Drink,1,1.75,1.75,post_strategy_2
2024-05-07,SNK-CHC,Chocolate Chip Cookie,Baked Good,6,2.0,12.0,post_strategy_2
2024-05-07,SNK-BRW,Brownie,Baked Good,4,2.5,10.0,post_strategy_2
2024-05-07,SNK-SUG,Sugar Cookie,Baked Good,3,2.0,6.0,post_strategy_2
2024-05-07,SNK-LMB,Lemon Bar,Baked Good,3,2.25,6.75,post_strategy_2
2024-05-07,CND-GUM,Orbit Gum,Candy & Gum,2,1.5,3.0,post_strategy_2
2024-05-07,CND-SKT,Skittles,Candy & Gum,2,1.75,3.5,post_strategy_2
2024-05-07,CND-STB,Starburst,Candy & Gum,2,1.75,3.5,post_strategy_2
2024-05-07,CND-GBR,Gummy Bears,Candy & Gum,2,2.0,4.0,post_strategy_2
2024-05-07,CHP-LAY,Lays Classic,Chips,3,1.5,4.5,post_strategy_2
2024-05-07,CHP-DRT,Doritos Nacho,Chips,5,1.5,7.5,post_strategy_2
2024-05-07,CHP-TAK,Takis Fuego,Chips,2,1.75,3.5,post_strategy_2
2024-05-07,CHP-POP,Popcorn,Chips,3,1.25,3.75,post_strategy_2
2024-05-08,ITS-STR,Strawberry Italian Soda,Italian Soda,11,3.5,38.5,post_strategy_2
2024-05-08,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,12,3.5,42.0,post_strategy_2
2024-05-08,ITS-BLU,Blueberry Italian Soda,Italian Soda,10,3.5,35.0,post_strategy_2
2024-05-08,ITS-PEA,Peach Italian Soda,Italian Soda,9,3.5,31.5,post_strategy_2
2024-05-08,ITS-COC,Coconut Italian Soda,Italian Soda,2,3.5,7.0,post_strategy_2
2024-05-08,DRK-MAT,Matcha Lemonade,Custom Drink,5,4.25,21.25,post_strategy_2
2024-05-08,DRK-STR,Strawberry Milk,Custom Drink,5,3.75,18.75,post_strategy_2
2024-05-08,DRK-HOR,Horchata Cold Brew,Custom Drink,8,4.5,36.0,post_strategy_2
2024-05-08,DRK-CHI,Chia Lemonade,Custom Drink,2,3.75,7.5,post_strategy_2
2024-05-08,ENR-RBU,Red Bull Original,Energy Drink,8,4.0,32.0,post_strategy_2
2024-05-08,ENR-RBS,Red Bull Sugar Free,Energy Drink,6,4.0,24.0,post_strategy_2
2024-05-08,ENR-MTN,Monster Energy,Energy Drink,5,3.5,17.5,post_strategy_2
2024-05-08,ENR-CEL,Celsius,Energy Drink,7,3.25,22.75,post_strategy_2
2024-05-08,SFT-WAT,Water Bottle,Soft Drink,5,1.25,6.25,post_strategy_2
2024-05-08,SFT-COK,Coca-Cola,Soft Drink,6,1.75,10.5,post_strategy_2
2024-05-08,SFT-SPR,Sprite,Soft Drink,8,1.75,14.0,post_strategy_2
2024-05-08,SFT-DRP,Dr Pepper,Soft Drink,4,1.75,7.0,post_strategy_2
2024-05-08,SFT-LEM,Lemonade,Soft Drink,3,1.75,5.25,post_strategy_2
2024-05-08,SNK-CHC,Chocolate Chip Cookie,Baked Good,7,2.0,14.0,post_strategy_2
2024-05-08,SNK-BRW,Brownie,Baked Good,6,2.5,15.0,post_strategy_2
2024-05-08,SNK-SUG,Sugar Cookie,Baked Good,3,2.0,6.0,post_strategy_2
2024-05-08,SNK-LMB,Lemon Bar,Baked Good,1,2.25,2.25,post_strategy_2
2024-05-08,CND-GUM,Orbit Gum,Candy & Gum,5,1.5,7.5,post_strategy_2
2024-05-08,CND-RBB,Sour Patch Kids,Candy & Gum,4,2.0,8.0,post_strategy_2
2024-05-08,CND-SKT,Skittles,Candy & Gum,2,1.75,3.5,post_strategy_2
2024-05-08,CND-STB,Starburst,Candy & Gum,3,1.75,5.25,post_strategy_2
2024-05-08,CND-GBR,Gummy Bears,Candy & Gum,8,2.0,16.0,post_strategy_2
2024-05-08,CHP-LAY,Lays Classic,Chips,11,1.5,16.5,post_strategy_2
2024-05-08,CHP-DRT,Doritos Nacho,Chips,7,1.5,10.5,post_strategy_2
2024-05-08,CHP-TAK,Takis Fuego,Chips,1,1.75,1.75,post_strategy_2
2024-05-08,CHP-POP,Popcorn,Chips,2,1.25,2.5,post_strategy_2
2024-05-09,ITS-STR,Strawberry Italian Soda,Italian Soda,14,3.5,49.0,post_strategy_2
2024-05-09,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,2,3.5,7.0,post_strategy_2
2024-05-09,ITS-BLU,Blueberry Italian Soda,Italian Soda,4,3.5,14.0,post_strategy_2
2024-05-09,ITS-PEA,Peach Italian Soda,Italian Soda,4,3.5,14.0,post_strategy_2
2024-05-09,ITS-COC,Coconut Italian Soda,Italian Soda,5,3.5,17.5,post_strategy_2
2024-05-09,DRK-MAT,Matcha Lemonade,Custom Drink,8,4.25,34.0,post_strategy_2
2024-05-09,DRK-STR,Strawberry Milk,Custom Drink,8,3.75,30.0,post_strategy_2
2024-05-09,DRK-HOR,Horchata Cold Brew,Custom Drink,3,4.5,13.5,post_strategy_2
2024-05-09,DRK-CHI,Chia Lemonade,Custom Drink,4,3.75,15.0,post_strategy_2
2024-05-09,ENR-RBU,Red Bull Original,Energy Drink,6,4.0,24.0,post_strategy_2
2024-05-09,ENR-RBS,Red Bull Sugar Free,Energy Drink,2,4.0,8.0,post_strategy_2
2024-05-09,ENR-CEL,Celsius,Energy Drink,5,3.25,16.25,post_strategy_2
2024-05-09,SFT-WAT,Water Bottle,Soft Drink,4,1.25,5.0,post_strategy_2
2024-05-09,SFT-COK,Coca-Cola,Soft Drink,7,1.75,12.25,post_strategy_2
2024-05-09,SFT-SPR,Sprite,Soft Drink,8,1.75,14.0,post_strategy_2
2024-05-09,SFT-DRP,Dr Pepper,Soft Drink,3,1.75,5.25,post_strategy_2
2024-05-09,SFT-LEM,Lemonade,Soft Drink,6,1.75,10.5,post_strategy_2
2024-05-09,SNK-CHC,Chocolate Chip Cookie,Baked Good,6,2.0,12.0,post_strategy_2
2024-05-09,SNK-BRW,Brownie,Baked Good,1,2.5,2.5,post_strategy_2
2024-05-09,SNK-SUG,Sugar Cookie,Baked Good,1,2.0,2.0,post_strategy_2
2024-05-09,SNK-LMB,Lemon Bar,Baked Good,4,2.25,9.0,post_strategy_2
2024-05-09,CND-GUM,Orbit Gum,Candy & Gum,3,1.5,4.5,post_strategy_2
2024-05-09,CND-RBB,Sour Patch Kids,Candy & Gum,6,2.0,12.0,post_strategy_2
2024-05-09,CND-SKT,Skittles,Candy & Gum,2,1.75,3.5,post_strategy_2
2024-05-09,CND-STB,Starburst,Candy & Gum,2,1.75,3.5,post_strategy_2
2024-05-09,CND-GBR,Gummy Bears,Candy & Gum,1,2.0,2.0,post_strategy_2
2024-05-09,CHP-LAY,Lays Classic,Chips,7,1.5,10.5,post_strategy_2
2024-05-09,CHP-DRT,Doritos Nacho,Chips,7,1.5,10.5,post_strategy_2
2024-05-09,CHP-TAK,Takis Fuego,Chips,4,1.75,7.0,post_strategy_2
2024-05-10,ITS-STR,Strawberry Italian Soda,Italian Soda,11,3.5,38.5,post_strategy_2
2024-05-10,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,5,3.5,17.5,post_strategy_2
2024-05-10,ITS-BLU,Blueberry Italian Soda,Italian Soda,5,3.5,17.5,post_strategy_2
2024-05-10,ITS-PEA,Peach Italian Soda,Italian Soda,6,3.5,21.0,post_strategy_2
2024-05-10,ITS-COC,Coconut Italian Soda,Italian Soda,2,3.5,7.0,post_strategy_2
2024-05-10,DRK-MAT,Matcha Lemonade,Custom Drink,8,4.25,34.0,post_strategy_2
2024-05-10,DRK-STR,Strawberry Milk,Custom Drink,4,3.75,15.0,post_strategy_2
2024-05-10,DRK-HOR,Horchata Cold Brew,Custom Drink,6,4.5,27.0,post_strategy_2
2024-05-10,DRK-CHI,Chia Lemonade,Custom Drink,3,3.75,11.25,post_strategy_2
2024-05-10,ENR-RBU,Red Bull Original,Energy Drink,4,4.0,16.0,post_strategy_2
2024-05-10,ENR-RBS,Red Bull Sugar Free,Energy Drink,2,4.0,8.0,post_strategy_2
2024-05-10,ENR-MTN,Monster Energy,Energy Drink,4,3.5,14.0,post_strategy_2
2024-05-10,ENR-CEL,Celsius,Energy Drink,4,3.25,13.0,post_strategy_2
2024-05-10,SFT-WAT,Water Bottle,Soft Drink,14,1.25,17.5,post_strategy_2
2024-05-10,SFT-COK,Coca-Cola,Soft Drink,6,1.75,10.5,post_strategy_2
2024-05-10,SFT-DRP,Dr Pepper,Soft Drink,4,1.75,7.0,post_strategy_2
2024-05-10,SFT-LEM,Lemonade,Soft Drink,4,1.75,7.0,post_strategy_2
2024-05-10,SNK-CHC,Chocolate Chip Cookie,Baked Good,5,2.0,10.0,post_strategy_2
2024-05-10,SNK-BRW,Brownie,Baked Good,4,2.5,10.0,post_strategy_2
2024-05-10,SNK-SUG,Sugar Cookie,Baked Good,2,2.0,4.0,post_strategy_2
2024-05-10,SNK-LMB,Lemon Bar,Baked Good,6,2.25,13.5,post_strategy_2
2024-05-10,CND-GUM,Orbit Gum,Candy & Gum,3,1.5,4.5,post_strategy_2
2024-05-10,CND-RBB,Sour Patch Kids,Candy & Gum,2,2.0,4.0,post_strategy_2
2024-05-10,CND-GBR,Gummy Bears,Candy & Gum,2,2.0,4.0,post_strategy_2
2024-05-10,CHP-LAY,Lays Classic,Chips,5,1.5,7.5,post_strategy_2
2024-05-10,CHP-DRT,Doritos Nacho,Chips,5,1.5,7.5,post_strategy_2
2024-05-10,CHP-TAK,Takis Fuego,Chips,6,1.75,10.5,post_strategy_2
2024-05-10,CHP-POP,Popcorn,Chips,2,1.25,2.5,post_strategy_2
2024-05-13,ITS-STR,Strawberry Italian Soda,Italian Soda,10,3.5,35.0,post_strategy_2
2024-05-13,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,7,3.5,24.5,post_strategy_2
2024-05-13,ITS-BLU,Blueberry Italian Soda,Italian Soda,4,3.5,14.0,post_strategy_2
2024-05-13,ITS-PEA,Peach Italian Soda,Italian Soda,5,3.5,17.5,post_strategy_2
2024-05-13,ITS-COC,Coconut Italian Soda,Italian Soda,4,3.5,14.0,post_strategy_2
2024-05-13,DRK-MAT,Matcha Lemonade,Custom Drink,4,4.25,17.0,post_strategy_2
2024-05-13,DRK-STR,Strawberry Milk,Custom Drink,7,3.75,26.25,post_strategy_2
2024-05-13,DRK-HOR,Horchata Cold Brew,Custom Drink,2,4.5,9.0,post_strategy_2
2024-05-13,DRK-CHI,Chia Lemonade,Custom Drink,1,3.75,3.75,post_strategy_2
2024-05-13,ENR-RBU,Red Bull Original,Energy Drink,4,4.0,16.0,post_strategy_2
2024-05-13,ENR-RBS,Red Bull Sugar Free,Energy Drink,4,4.0,16.0,post_strategy_2
2024-05-13,ENR-MTN,Monster Energy,Energy Drink,4,3.5,14.0,post_strategy_2
2024-05-13,ENR-CEL,Celsius,Energy Drink,5,3.25,16.25,post_strategy_2
2024-05-13,SFT-WAT,Water Bottle,Soft Drink,12,1.25,15.0,post_strategy_2
2024-05-13,SFT-COK,Coca-Cola,Soft Drink,5,1.75,8.75,post_strategy_2
2024-05-13,SFT-SPR,Sprite,Soft Drink,1,1.75,1.75,post_strategy_2
2024-05-13,SFT-DRP,Dr Pepper,Soft Drink,2,1.75,3.5,post_strategy_2
2024-05-13,SFT-LEM,Lemonade,Soft Drink,2,1.75,3.5,post_strategy_2
2024-05-13,SNK-CHC,Chocolate Chip Cookie,Baked Good,3,2.0,6.0,post_strategy_2
2024-05-13,SNK-BRW,Brownie,Baked Good,1,2.5,2.5,post_strategy_2
2024-05-13,SNK-SUG,Sugar Cookie,Baked Good,4,2.0,8.0,post_strategy_2
2024-05-13,SNK-LMB,Lemon Bar,Baked Good,3,2.25,6.75,post_strategy_2
2024-05-13,CND-GUM,Orbit Gum,Candy & Gum,3,1.5,4.5,post_strategy_2
2024-05-13,CND-RBB,Sour Patch Kids,Candy & Gum,2,2.0,4.0,post_strategy_2
2024-05-13,CND-SKT,Skittles,Candy & Gum,1,1.75,1.75,post_strategy_2
2024-05-13,CND-STB,Starburst,Candy & Gum,3,1.75,5.25,post_strategy_2
2024-05-13,CND-GBR,Gummy Bears,Candy & Gum,3,2.0,6.0,post_strategy_2
2024-05-13,CHP-LAY,Lays Classic,Chips,4,1.5,6.0,post_strategy_2
2024-05-13,CHP-DRT,Doritos Nacho,Chips,6,1.5,9.0,post_strategy_2
2024-05-13,CHP-TAK,Takis Fuego,Chips,5,1.75,8.75,post_strategy_2
2024-05-13,CHP-POP,Popcorn,Chips,2,1.25,2.5,post_strategy_2
2024-05-14,ITS-STR,Strawberry Italian Soda,Italian Soda,8,3.5,28.0,post_strategy_2
2024-05-14,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,4,3.5,14.0,post_strategy_2
2024-05-14,ITS-BLU,Blueberry Italian Soda,Italian Soda,3,3.5,10.5,post_strategy_2
2024-05-14,ITS-PEA,Peach Italian Soda,Italian Soda,6,3.5,21.0,post_strategy_2
2024-05-14,ITS-COC,Coconut Italian Soda,Italian Soda,3,3.5,10.5,post_strategy_2
2024-05-14,DRK-MAT,Matcha Lemonade,Custom Drink,8,4.25,34.0,post_strategy_2
2024-05-14,DRK-STR,Strawberry Milk,Custom Drink,2,3.75,7.5,post_strategy_2
2024-05-14,DRK-HOR,Horchata Cold Brew,Custom Drink,6,4.5,27.0,post_strategy_2
2024-05-14,DRK-CHI,Chia Lemonade,Custom Drink,1,3.75,3.75,post_strategy_2
2024-05-14,ENR-RBU,Red Bull Original,Energy Drink,4,4.0,16.0,post_strategy_2
2024-05-14,ENR-RBS,Red Bull Sugar Free,Energy Drink,1,4.0,4.0,post_strategy_2
2024-05-14,ENR-MTN,Monster Energy,Energy Drink,3,3.5,10.5,post_strategy_2
2024-05-14,ENR-CEL,Celsius,Energy Drink,4,3.25,13.0,post_strategy_2
2024-05-14,SFT-WAT,Water Bottle,Soft Drink,7,1.25,8.75,post_strategy_2
2024-05-14,SFT-COK,Coca-Cola,Soft Drink,5,1.75,8.75,post_strategy_2
2024-05-14,SFT-SPR,Sprite,Soft Drink,4,1.75,7.0,post_strategy_2
2024-05-14,SFT-DRP,Dr Pepper,Soft Drink,2,1.75,3.5,post_strategy_2
2024-05-14,SNK-CHC,Chocolate Chip Cookie,Baked Good,3,2.0,6.0,post_strategy_2
2024-05-14,SNK-BRW,Brownie,Baked Good,1,2.5,2.5,post_strategy_2
2024-05-14,SNK-SUG,Sugar Cookie,Baked Good,1,2.0,2.0,post_strategy_2
2024-05-14,SNK-LMB,Lemon Bar,Baked Good,4,2.25,9.0,post_strategy_2
2024-05-14,CND-GUM,Orbit Gum,Candy & Gum,6,1.5,9.0,post_strategy_2
2024-05-14,CND-RBB,Sour Patch Kids,Candy & Gum,2,2.0,4.0,post_strategy_2
2024-05-14,CND-SKT,Skittles,Candy & Gum,2,1.75,3.5,post_strategy_2
2024-05-14,CND-STB,Starburst,Candy & Gum,2,1.75,3.5,post_strategy_2
2024-05-14,CND-GBR,Gummy Bears,Candy & Gum,3,2.0,6.0,post_strategy_2
2024-05-14,CHP-LAY,Lays Classic,Chips,3,1.5,4.5,post_strategy_2
2024-05-14,CHP-DRT,Doritos Nacho,Chips,1,1.5,1.5,post_strategy_2
2024-05-14,CHP-TAK,Takis Fuego,Chips,4,1.75,7.0,post_strategy_2
2024-05-14,CHP-POP,Popcorn,Chips,1,1.25,1.25,post_strategy_2
2024-05-15,ITS-STR,Strawberry Italian Soda,Italian Soda,5,3.5,17.5,post_strategy_2
2024-05-15,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,12,3.5,42.0,post_strategy_2
2024-05-15,ITS-BLU,Blueberry Italian Soda,Italian Soda,7,3.5,24.5,post_strategy_2
2024-05-15,ITS-PEA,Peach Italian Soda,Italian Soda,8,3.5,28.0,post_strategy_2
2024-05-15,ITS-COC,Coconut Italian Soda,Italian Soda,2,3.5,7.0,post_strategy_2
2024-05-15,DRK-MAT,Matcha Lemonade,Custom Drink,12,4.25,51.0,post_strategy_2
2024-05-15,DRK-STR,Strawberry Milk,Custom Drink,3,3.75,11.25,post_strategy_2
2024-05-15,DRK-HOR,Horchata Cold Brew,Custom Drink,5,4.5,22.5,post_strategy_2
2024-05-15,DRK-CHI,Chia Lemonade,Custom Drink,3,3.75,11.25,post_strategy_2
2024-05-15,ENR-RBU,Red Bull Original,Energy Drink,5,4.0,20.0,post_strategy_2
2024-05-15,ENR-RBS,Red Bull Sugar Free,Energy Drink,3,4.0,12.0,post_strategy_2
2024-05-15,ENR-MTN,Monster Energy,Energy Drink,4,3.5,14.0,post_strategy_2
2024-05-15,ENR-CEL,Celsius,Energy Drink,5,3.25,16.25,post_strategy_2
2024-05-15,SFT-WAT,Water Bottle,Soft Drink,4,1.25,5.0,post_strategy_2
2024-05-15,SFT-COK,Coca-Cola,Soft Drink,8,1.75,14.0,post_strategy_2
2024-05-15,SFT-SPR,Sprite,Soft Drink,4,1.75,7.0,post_strategy_2
2024-05-15,SFT-DRP,Dr Pepper,Soft Drink,2,1.75,3.5,post_strategy_2
2024-05-15,SNK-CHC,Chocolate Chip Cookie,Baked Good,7,2.0,14.0,post_strategy_2
2024-05-15,SNK-BRW,Brownie,Baked Good,3,2.5,7.5,post_strategy_2
2024-05-15,SNK-SUG,Sugar Cookie,Baked Good,3,2.0,6.0,post_strategy_2
2024-05-15,SNK-LMB,Lemon Bar,Baked Good,1,2.25,2.25,post_strategy_2
2024-05-15,CND-GUM,Orbit Gum,Candy & Gum,4,1.5,6.0,post_strategy_2
2024-05-15,CND-RBB,Sour Patch Kids,Candy & Gum,3,2.0,6.0,post_strategy_2
2024-05-15,CND-SKT,Skittles,Candy & Gum,3,1.75,5.25,post_strategy_2
2024-05-15,CND-STB,Starburst,Candy & Gum,2,1.75,3.5,post_strategy_2
2024-05-15,CND-GBR,Gummy Bears,Candy & Gum,5,2.0,10.0,post_strategy_2
2024-05-15,CHP-LAY,Lays Classic,Chips,7,1.5,10.5,post_strategy_2
2024-05-15,CHP-DRT,Doritos Nacho,Chips,6,1.5,9.0,post_strategy_2
2024-05-15,CHP-TAK,Takis Fuego,Chips,5,1.75,8.75,post_strategy_2
2024-05-15,CHP-POP,Popcorn,Chips,5,1.25,6.25,post_strategy_2
2024-05-16,ITS-STR,Strawberry Italian Soda,Italian Soda,14,3.5,49.0,post_strategy_2
2024-05-16,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,12,3.5,42.0,post_strategy_2
2024-05-16,ITS-BLU,Blueberry Italian Soda,Italian Soda,10,3.5,35.0,post_strategy_2
2024-05-16,ITS-PEA,Peach Italian Soda,Italian Soda,8,3.5,28.0,post_strategy_2
2024-05-16,ITS-COC,Coconut Italian Soda,Italian Soda,3,3.5,10.5,post_strategy_2
2024-05-16,DRK-MAT,Matcha Lemonade,Custom Drink,12,4.25,51.0,post_strategy_2
2024-05-16,DRK-STR,Strawberry Milk,Custom Drink,4,3.75,15.0,post_strategy_2
2024-05-16,DRK-HOR,Horchata Cold Brew,Custom Drink,2,4.5,9.0,post_strategy_2
2024-05-16,DRK-CHI,Chia Lemonade,Custom Drink,6,3.75,22.5,post_strategy_2
2024-05-16,ENR-RBU,Red Bull Original,Energy Drink,4,4.0,16.0,post_strategy_2
2024-05-16,ENR-MTN,Monster Energy,Energy Drink,3,3.5,10.5,post_strategy_2
2024-05-16,ENR-CEL,Celsius,Energy Drink,8,3.25,26.0,post_strategy_2
2024-05-16,SFT-WAT,Water Bottle,Soft Drink,12,1.25,15.0,post_strategy_2
2024-05-16,SFT-COK,Coca-Cola,Soft Drink,6,1.75,10.5,post_strategy_2
2024-05-16,SFT-SPR,Sprite,Soft Drink,9,1.75,15.75,post_strategy_2
2024-05-16,SFT-DRP,Dr Pepper,Soft Drink,4,1.75,7.0,post_strategy_2
2024-05-16,SFT-LEM,Lemonade,Soft Drink,2,1.75,3.5,post_strategy_2
2024-05-16,SNK-CHC,Chocolate Chip Cookie,Baked Good,9,2.0,18.0,post_strategy_2
2024-05-16,SNK-BRW,Brownie,Baked Good,3,2.5,7.5,post_strategy_2
2024-05-16,SNK-SUG,Sugar Cookie,Baked Good,2,2.0,4.0,post_strategy_2
2024-05-16,CND-GUM,Orbit Gum,Candy & Gum,4,1.5,6.0,post_strategy_2
2024-05-16,CND-RBB,Sour Patch Kids,Candy & Gum,2,2.0,4.0,post_strategy_2
2024-05-16,CND-SKT,Skittles,Candy & Gum,1,1.75,1.75,post_strategy_2
2024-05-16,CND-STB,Starburst,Candy & Gum,3,1.75,5.25,post_strategy_2
2024-05-16,CND-GBR,Gummy Bears,Candy & Gum,5,2.0,10.0,post_strategy_2
2024-05-16,CHP-LAY,Lays Classic,Chips,7,1.5,10.5,post_strategy_2
2024-05-16,CHP-DRT,Doritos Nacho,Chips,4,1.5,6.0,post_strategy_2
2024-05-16,CHP-TAK,Takis Fuego,Chips,7,1.75,12.25,post_strategy_2
2024-05-16,CHP-POP,Popcorn,Chips,4,1.25,5.0,post_strategy_2
2024-05-17,ITS-STR,Strawberry Italian Soda,Italian Soda,14,3.5,49.0,post_strategy_2
2024-05-17,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,12,3.5,42.0,post_strategy_2
2024-05-17,ITS-BLU,Blueberry Italian Soda,Italian Soda,8,3.5,28.0,post_strategy_2
2024-05-17,ITS-PEA,Peach Italian Soda,Italian Soda,10,3.5,35.0,post_strategy_2
2024-05-17,DRK-MAT,Matcha Lemonade,Custom Drink,10,4.25,42.5,post_strategy_2
2024-05-17,DRK-STR,Strawberry Milk,Custom Drink,2,3.75,7.5,post_strategy_2
2024-05-17,DRK-HOR,Horchata Cold Brew,Custom Drink,8,4.5,36.0,post_strategy_2
2024-05-17,DRK-CHI,Chia Lemonade,Custom Drink,6,3.75,22.5,post_strategy_2
2024-05-17,ENR-RBU,Red Bull Original,Energy Drink,7,4.0,28.0,post_strategy_2
2024-05-17,ENR-RBS,Red Bull Sugar Free,Energy Drink,7,4.0,28.0,post_strategy_2
2024-05-17,ENR-MTN,Monster Energy,Energy Drink,3,3.5,10.5,post_strategy_2
2024-05-17,ENR-CEL,Celsius,Energy Drink,7,3.25,22.75,post_strategy_2
2024-05-17,SFT-WAT,Water Bottle,Soft Drink,19,1.25,23.75,post_strategy_2
2024-05-17,SFT-COK,Coca-Cola,Soft Drink,6,1.75,10.5,post_strategy_2
2024-05-17,SFT-SPR,Sprite,Soft Drink,4,1.75,7.0,post_strategy_2
2024-05-17,SFT-DRP,Dr Pepper,Soft Drink,3,1.75,5.25,post_strategy_2
2024-05-17,SFT-LEM,Lemonade,Soft Drink,4,1.75,7.0,post_strategy_2
2024-05-17,SNK-CHC,Chocolate Chip Cookie,Baked Good,3,2.0,6.0,post_strategy_2
2024-05-17,SNK-BRW,Brownie,Baked Good,2,2.5,5.0,post_strategy_2
2024-05-17,SNK-SUG,Sugar Cookie,Baked Good,4,2.0,8.0,post_strategy_2
2024-05-17,SNK-LMB,Lemon Bar,Baked Good,6,2.25,13.5,post_strategy_2
2024-05-17,CND-GUM,Orbit Gum,Candy & Gum,2,1.5,3.0,post_strategy_2
2024-05-17,CND-RBB,Sour Patch Kids,Candy & Gum,4,2.0,8.0,post_strategy_2
2024-05-17,CND-SKT,Skittles,Candy & Gum,1,1.75,1.75,post_strategy_2
2024-05-17,CND-STB,Starburst,Candy & Gum,2,1.75,3.5,post_strategy_2
2024-05-17,CND-GBR,Gummy Bears,Candy & Gum,9,2.0,18.0,post_strategy_2
2024-05-17,CHP-LAY,Lays Classic,Chips,8,1.5,12.0,post_strategy_2
2024-05-17,CHP-DRT,Doritos Nacho,Chips,5,1.5,7.5,post_strategy_2
2024-05-17,CHP-TAK,Takis Fuego,Chips,11,1.75,19.25,post_strategy_2
2024-05-17,CHP-POP,Popcorn,Chips,3,1.25,3.75,post_strategy_2
2024-05-20,ITS-STR,Strawberry Italian Soda,Italian Soda,13,3.5,45.5,post_strategy_2
2024-05-20,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,12,3.5,42.0,post_strategy_2
2024-05-20,ITS-BLU,Blueberry Italian Soda,Italian Soda,4,3.5,14.0,post_strategy_2
2024-05-20,ITS-PEA,Peach Italian Soda,Italian Soda,10,3.5,35.0,post_strategy_2
2024-05-20,ITS-COC,Coconut Italian Soda,Italian Soda,5,3.5,17.5,post_strategy_2
2024-05-20,DRK-MAT,Matcha Lemonade,Custom Drink,12,4.25,51.0,post_strategy_2
2024-05-20,DRK-STR,Strawberry Milk,Custom Drink,5,3.75,18.75,post_strategy_2
2024-05-20,DRK-HOR,Horchata Cold Brew,Custom Drink,6,4.5,27.0,post_strategy_2
2024-05-20,DRK-CHI,Chia Lemonade,Custom Drink,1,3.75,3.75,post_strategy_2
2024-05-20,ENR-RBU,Red Bull Original,Energy Drink,6,4.0,24.0,post_strategy_2
2024-05-20,ENR-RBS,Red Bull Sugar Free,Energy Drink,5,4.0,20.0,post_strategy_2
2024-05-20,ENR-MTN,Monster Energy,Energy Drink,1,3.5,3.5,post_strategy_2
2024-05-20,ENR-CEL,Celsius,Energy Drink,3,3.25,9.75,post_strategy_2
2024-05-20,SFT-WAT,Water Bottle,Soft Drink,4,1.25,5.0,post_strategy_2
2024-05-20,SFT-COK,Coca-Cola,Soft Drink,10,1.75,17.5,post_strategy_2
2024-05-20,SFT-SPR,Sprite,Soft Drink,3,1.75,5.25,post_strategy_2
2024-05-20,SFT-DRP,Dr Pepper,Soft Drink,2,1.75,3.5,post_strategy_2
2024-05-20,SFT-LEM,Lemonade,Soft Drink,2,1.75,3.5,post_strategy_2
2024-05-20,SNK-CHC,Chocolate Chip Cookie,Baked Good,4,2.0,8.0,post_strategy_2
2024-05-20,SNK-BRW,Brownie,Baked Good,3,2.5,7.5,post_strategy_2
2024-05-20,SNK-LMB,Lemon Bar,Baked Good,2,2.25,4.5,post_strategy_2
2024-05-20,CND-GUM,Orbit Gum,Candy & Gum,4,1.5,6.0,post_strategy_2
2024-05-20,CND-RBB,Sour Patch Kids,Candy & Gum,6,2.0,12.0,post_strategy_2
2024-05-20,CND-SKT,Skittles,Candy & Gum,4,1.75,7.0,post_strategy_2
2024-05-20,CND-STB,Starburst,Candy & Gum,1,1.75,1.75,post_strategy_2
2024-05-20,CND-GBR,Gummy Bears,Candy & Gum,3,2.0,6.0,post_strategy_2
2024-05-20,CHP-LAY,Lays Classic,Chips,5,1.5,7.5,post_strategy_2
2024-05-20,CHP-DRT,Doritos Nacho,Chips,4,1.5,6.0,post_strategy_2
